restaurant_id,restaurant_name,online_order,table_booking,rating,total_votes,location,restaurant_type,dishes_liked,cuisines,cost_for_two,service_type,city_category
24030,Gud Dhani,Yes,No,4.0,827.0,BTM,Casual Dining,Buttermilk,Rajasthani,500.0,Delivery,JP Nagar
24031,Omleterian,Yes,No,0.0,0.0,BTM,Quick Bites,Unknown,American,200.0,Delivery,JP Nagar
24032,Suryawanshi,Yes,No,3.8,18.0,Bannerghatta Road,Casual Dining,Unknown,Maharashtrian,700.0,Delivery,JP Nagar
24036,Costal Kadai,No,No,0.0,0.0,JP Nagar,Quick Bites,Unknown,South Indian,300.0,Delivery,JP Nagar
24037,Bangalore Donne Biriyani,Yes,No,3.2,4.0,Kumaraswamy Layout,Quick Bites,Unknown,South Indian,300.0,Delivery,JP Nagar
24038,Omleterian,Yes,No,0.0,0.0,JP Nagar,Delivery,Unknown,American,200.0,Delivery,JP Nagar
24039,Zhangs  Chinese Restaurant,Yes,No,4.1,589.0,JP Nagar,Casual Dining,Momos,Chinese,700.0,Delivery,JP Nagar
24042,Smooth Blender,Yes,No,3.4,7.0,Bannerghatta Road,Beverage Shop,Unknown,Beverages,300.0,Delivery,JP Nagar
24045,Modern Restaurant,Yes,No,3.1,18.0,BTM,Casual Dining,Unknown,North Indian,450.0,Delivery,JP Nagar
24049,Joon Restaurant,Yes,No,3.7,31.0,BTM,Quick Bites,Unknown,Arabian,400.0,Delivery,JP Nagar
24051,Beach Hut,No,No,3.5,134.0,JP Nagar,Casual Dining,Butter Naan,North Indian,650.0,Unknown,JP Nagar
24055,Sri Lakshmi Curries  Pickles,No,No,2.9,60.0,JP Nagar,Quick Bites,Unknown,Andhra,400.0,Delivery,JP Nagar
24059,Zengi Pub  Restaurant,Yes,No,3.7,32.0,BTM,Pub,Unknown,Finger Food,900.0,Delivery,JP Nagar
24064,Rolls On Wheels,No,No,3.1,138.0,JP Nagar,Quick Bites,Rolls,Fast Food,300.0,Delivery,JP Nagar
24067,Appana Restaurant,Yes,No,3.5,12.0,BTM,Quick Bites,Unknown,North Indian,300.0,Delivery,JP Nagar
24072,Crunch Pizzas,No,No,3.3,7.0,JP Nagar,Takeaway,Unknown,Italian,600.0,Delivery,JP Nagar
24073,Royal Chef Naati Oota,No,No,4.0,194.0,JP Nagar,Casual Dining,Chicken Biryani,South Indian,500.0,Delivery,JP Nagar
24074,Baba Ka Dhaba,Yes,No,3.7,195.0,BTM,Quick Bites,Paratha,North Indian,400.0,Delivery,JP Nagar
24081,Kulfi  More,No,No,3.3,4.0,JP Nagar,Dessert Parlor,Unknown,Ice Cream,200.0,Delivery,JP Nagar
24082,Bake My Day,No,No,0.0,0.0,JP Nagar,Bakery,Unknown,Bakery,1000.0,Delivery,JP Nagar
24083,Public Cafe,No,No,0.0,0.0,JP Nagar,Delivery,Unknown,Continental,700.0,Delivery,JP Nagar
24084,Sri Brahmi Kuteera,No,No,0.0,0.0,JP Nagar,Quick Bites,Unknown,South Indian,150.0,Delivery,JP Nagar
24086,Juice Junction,Yes,No,2.8,20.0,JP Nagar,Beverage Shop,Unknown,Juices,150.0,Delivery,JP Nagar
24087,Jethros,No,No,3.7,18.0,JP Nagar,Quick Bites,Unknown,Fast Food,450.0,Delivery,JP Nagar
24088,Mad Over Biryani,Yes,No,3.3,9.0,JP Nagar,Takeaway,Unknown,North Indian,600.0,Delivery,JP Nagar
24089,Ningi Family Restaurant,No,No,3.5,10.0,JP Nagar,Quick Bites,Unknown,South Indian,400.0,Delivery,JP Nagar
24090,Punjabi Raswada,Yes,Yes,3.5,432.0,Jayanagar,Casual Dining,Gajar Ka Halwa,North Indian,800.0,Delivery,JP Nagar
24095,Sang Grail,No,No,3.6,34.0,JP Nagar,Quick Bites,Unknown,Healthy Food,300.0,Delivery,JP Nagar
24097,La Mirch,No,No,0.0,0.0,JP Nagar,Delivery,Unknown,North Indian,400.0,Delivery,JP Nagar
24099,Khanapur Express,No,No,0.0,0.0,JP Nagar,Quick Bites,Unknown,North Indian,500.0,Delivery,JP Nagar
24101,Hungry Hub,No,No,0.0,0.0,JP Nagar,Takeaway,Unknown,Fast Food,300.0,Delivery,JP Nagar
24103,Chat Junction,No,No,0.0,0.0,JP Nagar,Quick Bites,Unknown,Street Food,250.0,Delivery,JP Nagar
24105,SAATHVIK Cafe Chats,No,No,0.0,0.0,JP Nagar,Quick Bites,Unknown,North Indian,250.0,Delivery,JP Nagar
24106,Arzak,No,No,0.0,0.0,JP Nagar,Takeaway,Unknown,Arabian,300.0,Delivery,JP Nagar
24108,Petoo,No,No,3.7,48.0,JP Nagar,Casual Dining,Jal-jeera,North Indian,800.0,Delivery,JP Nagar
24109,Keshava Kabab Centre,No,No,3.2,7.0,JP Nagar,Quick Bites,Unknown,North Indian,200.0,Delivery,JP Nagar
24111,Impala Biryani,No,No,3.2,4.0,JP Nagar,Quick Bites,Unknown,Biryani,150.0,Delivery,JP Nagar
24112,Mane Biryani,No,No,0.0,0.0,JP Nagar,Takeaway,Unknown,Biryani,250.0,Delivery,JP Nagar
24115,Shavaji Hotel,No,No,0.0,0.0,JP Nagar,Quick Bites,Unknown,South Indian,200.0,Delivery,JP Nagar
24116,Hotel Namadhari,No,No,0.0,0.0,JP Nagar,Quick Bites,Unknown,South Indian,150.0,Delivery,JP Nagar
24117,Nammuru Nati Hotel,No,No,0.0,0.0,JP Nagar,Quick Bites,Unknown,South Indian,300.0,Delivery,JP Nagar
24119,Tasty Restaurant,No,No,0.0,0.0,JP Nagar,Quick Bites,Unknown,Kerala,300.0,Delivery,JP Nagar
24121,Biryani Treat,No,No,0.0,0.0,JP Nagar,Takeaway,Unknown,Biryani,400.0,Delivery,JP Nagar
24122,Best Biryani,No,No,0.0,0.0,JP Nagar,Quick Bites,Unknown,North Indian,300.0,Delivery,JP Nagar
24123,Innate,No,No,0.0,0.0,JP Nagar,Delivery,Unknown,Beverages,512.0502652372296,Delivery,JP Nagar
24125,Night Hunger,No,No,3.1,6.0,JP Nagar,Delivery,Unknown,North Indian,350.0,Delivery,JP Nagar
24126,Iyengars Bakery,No,No,0.0,0.0,JP Nagar,Bakery,Unknown,Bakery,600.0,Delivery,JP Nagar
24127,My Chef,No,No,0.0,0.0,JP Nagar,Delivery,Unknown,North Indian,300.0,Delivery,JP Nagar
24128,Pizza Hut,No,No,0.0,0.0,JP Nagar,Casual Dining,Unknown,Italian,400.0,Delivery,JP Nagar
24130,Padosi Apke Apne,No,No,0.0,0.0,JP Nagar,Quick Bites,Unknown,South Indian,300.0,Delivery,JP Nagar
24131,Grill On Wheels,No,No,0.0,0.0,JP Nagar,Quick Bites,Unknown,North Indian,400.0,Delivery,JP Nagar
24138,Magic Masala,No,No,0.0,0.0,JP Nagar,Casual Dining,Unknown,North Indian,550.0,Delivery,JP Nagar
24142,Desi Jalpaan,No,No,0.0,0.0,JP Nagar,Quick Bites,Unknown,Street Food,150.0,Delivery,JP Nagar
24145,Soul Curries,No,No,0.0,0.0,JP Nagar,Quick Bites,Unknown,South Indian,150.0,Delivery,JP Nagar
24147,Udupi Park Inn,No,No,0.0,0.0,JP Nagar,Quick Bites,Unknown,South Indian,150.0,Delivery,JP Nagar
24148,Night Restro,Yes,No,3.1,223.0,BTM,Delivery,Unknown,North Indian,500.0,Delivery,JP Nagar
24149,Namma Kudla,Yes,No,4.0,200.0,JP Nagar,Quick Bites,Sea Food,Mangalorean,400.0,Delivery,JP Nagar
24150,WOW Laddus,Yes,No,0.0,0.0,JP Nagar,Delivery,Unknown,Mithai,800.0,Delivery,JP Nagar
24151,Bhojon Tripti,Yes,No,2.9,24.0,Bannerghatta Road,Quick Bites,Unknown,Bengali,300.0,Delivery,JP Nagar
24152,Indus Family Restaurant,Yes,No,3.8,117.0,BTM,Casual Dining,Mutton Biryani,North Indian,600.0,Delivery,JP Nagar
24157,Casa Piccosa,Yes,Yes,4.1,847.0,JP Nagar,Casual Dining,Cocktails,South American,1100.0,Delivery,JP Nagar
24158,Thayee Touch,No,No,3.6,30.0,JP Nagar,Casual Dining,Unknown,North Indian,450.0,Delivery,JP Nagar
24159,Eten,No,No,3.8,32.0,JP Nagar,Delivery,Unknown,Salad,600.0,Delivery,JP Nagar
24160,Biryani Knights,No,No,3.6,21.0,JP Nagar,Delivery,Unknown,Biryani,300.0,Delivery,JP Nagar
24161,Kakal Kai Ruchi,No,No,3.9,30.0,JP Nagar,Casual Dining,Unknown,South Indian,450.0,Delivery,JP Nagar
24162,Donne Biriyani Mane,No,No,0.0,0.0,JP Nagar,Quick Bites,Unknown,Biryani,250.0,Delivery,JP Nagar
24163,MyPotli,No,No,3.7,18.0,JP Nagar,Takeaway,Unknown,North Indian,100.0,Delivery,JP Nagar
24166,Deccan Spice,No,No,3.5,65.0,JP Nagar,Casual Dining,Hyderabadi Biryani,North Indian,750.0,Delivery,JP Nagar
24171,Appam Centre,No,No,3.2,4.0,JP Nagar,Quick Bites,Unknown,Kerala,200.0,Delivery,JP Nagar
24172,Sea Horse,No,No,3.4,9.0,JP Nagar,Casual Dining,Unknown,Seafood,500.0,Delivery,JP Nagar
24173,Nati Biriyani Mane,No,No,3.2,4.0,JP Nagar,Takeaway,Unknown,Biryani,200.0,Delivery,JP Nagar
24175,Apoorva Halli Mane,No,No,0.0,0.0,JP Nagar,Quick Bites,Unknown,South Indian,350.0,Delivery,JP Nagar
24178,Spicy Grill,No,No,0.0,0.0,JP Nagar,Takeaway,Unknown,Chinese,350.0,Delivery,JP Nagar
24180,Zyksha,No,No,3.4,9.0,South Bangalore,Food Truck,Unknown,Fast Food,200.0,Delivery,JP Nagar
24183,KHANAPUR TIFFINS,No,No,0.0,0.0,South Bangalore,Quick Bites,Unknown,North Indian,250.0,Delivery,JP Nagar
24184,Hunger Nights,No,No,0.0,0.0,JP Nagar,Delivery,Unknown,Chinese,400.0,Delivery,JP Nagar
24185,Sambram,No,No,0.0,0.0,JP Nagar,Casual Dining,Unknown,Biryani,800.0,Delivery,JP Nagar
24186,Hotel Akshaya Restaurant,No,No,0.0,0.0,JP Nagar,Quick Bites,Unknown,Biryani,400.0,Delivery,JP Nagar
24188,Arabian Nights,No,No,0.0,0.0,JP Nagar,Takeaway,Unknown,Mughlai,200.0,Delivery,JP Nagar
24190,RBP Greens Garden,Yes,No,2.7,48.0,BTM,Casual Dining,Unknown,North Indian,700.0,Delivery,JP Nagar
24191,Spice Up,Yes,No,3.8,146.0,JP Nagar,Casual Dining,Chicken Lollipop,Chinese,600.0,Unknown,JP Nagar
24193,Jayanagar Grill House,Yes,No,3.5,35.0,Jayanagar,Quick Bites,Unknown,Biryani,250.0,Delivery,JP Nagar
24196,Central Jail Restaurant,Yes,No,3.8,416.0,Jayanagar,Casual Dining,Lime Soda,Andhra,700.0,Delivery,JP Nagar
24197,Restro Cafe,Yes,No,3.8,30.0,Jayanagar,Cafe,Unknown,Cafe,400.0,Delivery,JP Nagar
24198,Crepe Nation,Yes,No,3.8,12.0,South Bangalore,Food Truck,Unknown,Fast Food,300.0,Delivery,JP Nagar
24199,Davangere Benna Dose Hotel,Yes,No,4.1,90.0,Jayanagar,Quick Bites,Benne Dosa,South Indian,100.0,Delivery,JP Nagar
24200,Thirsty Tiger,No,Yes,3.5,54.0,JP Nagar,Bar,Unknown,Continental,1300.0,Delivery,JP Nagar
24202,Chaat Chatore,No,No,0.0,0.0,JP Nagar,Quick Bites,Unknown,Fast Food,300.0,Delivery,JP Nagar
24206,Jalpaan,Yes,Yes,4.0,870.0,Jayanagar,Casual Dining,Mocktails,North Indian,900.0,Delivery,JP Nagar
24208,Bella,Yes,Yes,3.9,143.0,Jayanagar,Casual Dining,Ghee Roast Paneer,Mangalorean,1000.0,Delivery,JP Nagar
24210,Papacream,Yes,No,3.7,17.0,JP Nagar,Dessert Parlor,Unknown,Desserts,350.0,Delivery,JP Nagar
24212,New Rajadhani Spicy,Yes,No,3.7,67.0,Kumaraswamy Layout,Casual Dining,Unknown,North Indian,700.0,Delivery,JP Nagar
24213,Dazu Momoz,Yes,No,0.0,0.0,BTM,Kiosk,Unknown,Tibetan,200.0,Delivery,JP Nagar
24214,Hungry Buddies,No,No,3.4,34.0,BTM,Quick Bites,Unknown,North Indian,150.0,Delivery,JP Nagar
24217,Smoke Oil Salt,Yes,No,0.0,0.0,BTM,Quick Bites,Unknown,Arabian,850.0,Delivery,JP Nagar
24220,Katarias Pakwan,Yes,No,3.3,97.0,Kumaraswamy Layout,Quick Bites,Paratha,North Indian,400.0,Unknown,Kumaraswamy Layout
24223,China Tang,Yes,No,3.7,41.0,BTM,Takeaway,Unknown,Chinese,600.0,Delivery,JP Nagar
24225,Cable Car,Yes,Yes,4.3,1247.0,Jayanagar,Casual Dining,Pasta,North Indian,1000.0,Delivery,JP Nagar
24227,TGI Fridays,Yes,Yes,3.9,1340.0,Bannerghatta Road,Lounge,Cocktails,American,1700.0,Delivery,JP Nagar
24228,MK Dabbawala,No,No,3.0,22.0,Bannerghatta Road,Delivery,Unknown,North Indian,400.0,Delivery,JP Nagar
24229,Hungry Haters,Yes,No,0.0,0.0,JP Nagar,Takeaway,Unknown,Chinese,300.0,Delivery,JP Nagar
24231,DeliBoxin,Yes,No,3.7,67.0,BTM,Delivery,Unknown,South Indian,150.0,Delivery,JP Nagar
24235,Swad Restaurant,Yes,No,3.7,115.0,BTM,Casual Dining,Thali,Chinese,550.0,Delivery,JP Nagar
24236,Kabab Treat,Yes,No,2.8,335.0,Bannerghatta Road,Casual Dining,Biryani,North Indian,500.0,Unknown,Bannerghatta Road
24238,Zhangs Classic,Yes,No,2.6,170.0,Bannerghatta Road,Casual Dining,Chowmein,Italian,600.0,Delivery,JP Nagar
24241,Bawarchi Inn,Yes,No,3.1,140.0,BTM,Casual Dining,Dum Biryani,North Indian,600.0,Delivery,JP Nagar
24242,Tawa Sagara,No,No,3.8,122.0,Jayanagar,Casual Dining,Sea Food,Mangalorean,512.0502652372296,Delivery,JP Nagar
24243,GFC Biryani,Yes,No,0.0,0.0,BTM,Quick Bites,Unknown,Biryani,300.0,Delivery,JP Nagar
24245,AlMarhaba Restaurant,Yes,No,0.0,0.0,BTM,Quick Bites,Unknown,Arabian,400.0,Delivery,JP Nagar
24246,Earth Plate Express,Yes,No,3.9,33.0,JP Nagar,Food Court,Unknown,Italian,600.0,Delivery,JP Nagar
24247,Totus,Yes,No,0.0,0.0,BTM,Quick Bites,Unknown,Chinese,300.0,Delivery,JP Nagar
24248,Jhasaa,Yes,No,3.2,8.0,BTM,Takeaway,Unknown,Seafood,500.0,Delivery,JP Nagar
24249,Naati Biriyani,No,No,3.1,4.0,BTM,Quick Bites,Unknown,Kebab,300.0,Delivery,JP Nagar
24252,Nagarjuna,No,No,4.2,1292.0,Bannerghatta Road,Casual Dining,Andhra Meal,Andhra,800.0,Delivery,JP Nagar
24253,Cafe Fattoush,Yes,No,3.8,24.0,BTM,Cafe,Unknown,Cafe,700.0,Delivery,JP Nagar
24254,Narmadhas Hyderabad Biriyani,No,No,3.9,205.0,BTM,Casual Dining,Hyderabadi Biryani,Biryani,550.0,Delivery,JP Nagar
24255,Vaho Kafe  Pressery,No,No,3.9,124.0,Bannerghatta Road,Cafe,Salad,Cafe,500.0,Unknown,Bannerghatta Road
24257,Gundu Pulav,No,No,3.3,4.0,Jayanagar,Quick Bites,Unknown,Biryani,400.0,Delivery,JP Nagar
24259,Rotti Mane,No,No,3.6,13.0,Jayanagar,Quick Bites,Unknown,South Indian,200.0,Delivery,JP Nagar
24262,Night Cafe,No,No,3.0,44.0,BTM,Takeaway,Unknown,North Indian,350.0,Delivery,JP Nagar
24263,Jiyo Natural,No,No,3.6,14.0,South Bangalore,Delivery,Unknown,Healthy Food,300.0,Delivery,JP Nagar
24266,Coastal Inn,No,No,3.4,66.0,Bannerghatta Road,Casual Dining,Biryani,Chinese,800.0,Delivery,JP Nagar
24268,Mr Shawarma,No,No,0.0,0.0,Bannerghatta Road,Quick Bites,Unknown,Fast Food,200.0,Delivery,JP Nagar
24270,Singh Da Dhaba,No,No,3.3,5.0,BTM,Quick Bites,Unknown,North Indian,400.0,Delivery,JP Nagar
24272,Pohawala,No,No,0.0,0.0,Bannerghatta Road,Takeaway,Unknown,Fast Food,100.0,Delivery,JP Nagar
24273,Cafe Choco Craze,No,No,3.7,9.0,Bannerghatta Road,Cafe,Unknown,Cafe,400.0,Delivery,JP Nagar
24274,Santhrupthi Halli Mane,No,No,0.0,0.0,BTM,Quick Bites,Unknown,North Indian,500.0,Delivery,JP Nagar
24275,Night Bell,No,No,3.1,53.0,South Bangalore,Delivery,Burgers,Fast Food,450.0,Delivery,JP Nagar
24277,Swad Family Restaurant,No,No,0.0,0.0,Bannerghatta Road,Casual Dining,Unknown,North Indian,650.0,Delivery,JP Nagar
24280,Halli Rotti Manne,No,No,3.4,9.0,Jayanagar,Quick Bites,Unknown,South Indian,100.0,Delivery,JP Nagar
24281,Moms Flavor,No,No,0.0,0.0,JP Nagar,Delivery,Unknown,North Indian,400.0,Delivery,JP Nagar
24282,Swad Plaza,Yes,No,3.4,6.0,BTM,Quick Bites,Unknown,North Indian,400.0,Delivery,JP Nagar
24284,Midnight Restro,Yes,No,3.4,55.0,BTM,Delivery,Unknown,North Indian,500.0,Delivery,JP Nagar
24285,Gharelu Zaika,Yes,No,3.7,22.0,JP Nagar,Delivery,Unknown,North Indian,250.0,Delivery,JP Nagar
24286,Status,No,No,3.3,67.0,Bannerghatta Road,Casual Dining,Prompt Service,North Indian,600.0,Delivery,JP Nagar
24288,Late Night,Yes,No,3.7,288.0,Kumaraswamy Layout,Quick Bites,Panneer Butter Masala,North Indian,500.0,Delivery,JP Nagar
24289,Desi Vibes,Yes,No,3.7,46.0,BTM,Casual Dining,Malai Kofta,North Indian,600.0,Delivery,JP Nagar
24290,Spicy World,Yes,No,3.4,7.0,JP Nagar,Takeaway,Unknown,North Indian,200.0,Delivery,JP Nagar
24292,Perch,Yes,No,0.0,0.0,BTM,Quick Bites,Unknown,Italian,350.0,Delivery,JP Nagar
24293,Healthy Parathawala,Yes,No,0.0,0.0,BTM,Quick Bites,Unknown,North Indian,200.0,Delivery,JP Nagar
24294,Dabba Karkhana,Yes,No,3.5,17.0,BTM,Takeaway,Unknown,North Indian,300.0,Delivery,JP Nagar
24295,Eshanya,Yes,Yes,4.1,1080.0,Jayanagar,Casual Dining,Spring Roll,North Indian,1000.0,Delivery,JP Nagar
24300,Desi Aahar,No,No,0.0,0.0,BTM,Quick Bites,Unknown,North Indian,400.0,Delivery,JP Nagar
24302,Siddique Kabab Centre,Yes,No,3.1,68.0,Jayanagar,Quick Bites,Chicken Grill,Mughlai,550.0,Delivery,JP Nagar
24304,Polar Bear,Yes,No,0.0,0.0,CV Raman Nagar,Dessert Parlor,Unknown,Ice Cream,150.0,Delivery,JP Nagar
24305,Frozen Bottle,Yes,No,3.7,60.0,JP Nagar,Beverage Shop,Unknown,Beverages,400.0,Delivery,JP Nagar
24307,Shri Vinayaka Ice N Juice,Yes,No,3.7,17.0,Jayanagar,Quick Bites,Unknown,Fast Food,200.0,Delivery,JP Nagar
24310,Kickin Burger,Yes,No,3.1,22.0,Jayanagar,Quick Bites,Unknown,Fast Food,400.0,Delivery,JP Nagar
24312,Upahara Sagar,No,No,3.0,25.0,Jayanagar,Quick Bites,Unknown,South Indian,300.0,Delivery,JP Nagar
24313,Desi Cream Junction,Yes,Yes,3.7,36.0,Jayanagar,Casual Dining,Vegetarian,Chinese,650.0,Delivery,JP Nagar
24320,WataBiryani,No,No,0.0,0.0,Kumaraswamy Layout,Delivery,Unknown,Biryani,500.0,Delivery,JP Nagar
24321,Bakers Glove,Yes,No,3.4,8.0,Jayanagar,Bakery,Unknown,Desserts,550.0,Delivery,JP Nagar
24322,Limra Hotel,Yes,No,3.3,26.0,BTM,Quick Bites,Unknown,Chinese,300.0,Delivery,JP Nagar
24324,Chef Master,Yes,No,3.8,75.0,Jayanagar,Quick Bites,Fish Curry,Kerala,300.0,Unknown,Jayanagar
24328,Juice Fresco  Pizza,Yes,No,3.4,12.0,JP Nagar,Quick Bites,Unknown,Beverages,300.0,Delivery,JP Nagar
24333,BEIR,Yes,No,0.0,0.0,Bannerghatta Road,Casual Dining,Unknown,Mexican,800.0,Delivery,JP Nagar
24334,Natural Ice Cream,No,No,4.3,425.0,Bannerghatta Road,Dessert Parlor,Chocolate Almond,Ice Cream,200.0,Delivery,JP Nagar
24335,La Casa,No,Yes,3.7,570.0,Jayanagar,Casual Dining,Beer,Continental,800.0,Delivery,JP Nagar
24336,New Kabab Plaza,Yes,No,3.7,136.0,BTM,Casual Dining,Shawarma Roll,North Indian,500.0,Delivery,JP Nagar
24340,Bakeooh,No,No,3.7,17.0,Bannerghatta Road,Takeaway,Unknown,Bakery,350.0,Delivery,JP Nagar
24341,Sree Banashankari Donne Biriyani,Yes,No,0.0,0.0,Rajajinagar,Quick Bites,Unknown,North Indian,250.0,Delivery,JP Nagar
24343,Smoor,Yes,No,3.6,17.0,Bannerghatta Road,Dessert Parlor,Unknown,Desserts,900.0,Delivery,JP Nagar
24344,New Shanthi Sagar,No,No,0.0,0.0,BTM,Takeaway,Unknown,South Indian,300.0,Delivery,JP Nagar
24346,Joeys,No,No,3.7,43.0,BTM,Quick Bites,Unknown,Chinese,300.0,Delivery,JP Nagar
24348,Aami Kolkata,No,No,3.3,5.0,Bannerghatta Road,Delivery,Unknown,Bengali,600.0,Delivery,JP Nagar
24349,Guru Garden,No,No,2.9,107.0,Bannerghatta Road,Casual Dining,Biryani,North Indian,450.0,Unknown,Bannerghatta Road
24351,Divina  Eden Park Restaurants,No,No,4.0,147.0,Jayanagar,Dessert Parlor,Apple Pie,Desserts,400.0,Delivery,JP Nagar
24355,SheeSha Cafe,No,Yes,3.6,39.0,Bannerghatta Road,Cafe,Unknown,Cafe,800.0,Delivery,JP Nagar
24356,Ludo Caf,No,No,3.9,144.0,Kumaraswamy Layout,Cafe,Lemon Soda,Cafe,550.0,Unknown,Kumaraswamy Layout
24360,Sultans Biryani,No,No,3.0,12.0,Bannerghatta Road,Delivery,Unknown,Biryani,700.0,Delivery,JP Nagar
24361,Hearts Unlock Cafe,No,No,3.2,11.0,BTM,Cafe,Unknown,Cafe,500.0,Delivery,JP Nagar
24362,Blue Berry Restaurant,No,No,2.9,17.0,BTM,Casual Dining,Unknown,North Indian,600.0,Delivery,JP Nagar
24364,Bangali Babu Restaurant,No,No,0.0,0.0,BTM,Sweet Shop,Unknown,Mithai,250.0,Delivery,JP Nagar
24365,Eat N Pack,No,No,0.0,0.0,BTM,Quick Bites,Unknown,Kerala,150.0,Delivery,JP Nagar
24367,Pizza Da Dhaba,No,No,3.2,8.0,Bannerghatta Road,Quick Bites,Unknown,Fast Food,400.0,Delivery,JP Nagar
24368,Resto,No,No,3.7,40.0,Bannerghatta Road,Quick Bites,Unknown,Chinese,350.0,Delivery,JP Nagar
24371,Moms Momos,No,No,3.3,6.0,Bannerghatta Road,Quick Bites,Unknown,Chinese,300.0,Delivery,JP Nagar
24376,Snaxup Restaurant,No,No,3.5,31.0,BTM,Quick Bites,Unknown,North Indian,300.0,Delivery,JP Nagar
24380,Sai Samosa  Chat Corner,No,No,3.3,9.0,Bannerghatta Road,Takeaway,Unknown,Fast Food,200.0,Delivery,JP Nagar
24382,Juice Tree,No,No,0.0,0.0,Kumaraswamy Layout,Beverage Shop,Unknown,Juices,150.0,Delivery,JP Nagar
24387,MOYASS,No,No,0.0,0.0,Bannerghatta Road,Casual Dining,Unknown,South Indian,600.0,Delivery,JP Nagar
24389,Shri Lakshami Venkateshwara Iyengars Bakery,No,No,3.5,11.0,Kumaraswamy Layout,Bakery,Unknown,Bakery,250.0,Delivery,JP Nagar
24394,Ballava,No,No,3.3,5.0,Bannerghatta Road,Quick Bites,Unknown,North Indian,400.0,Delivery,JP Nagar
24395,Cafe Club Kerala Restaurant,No,No,0.0,0.0,BTM,Quick Bites,Unknown,Kerala,300.0,Delivery,JP Nagar
24396,Sapid,No,No,0.0,0.0,Bannerghatta Road,Delivery,Unknown,North Indian,250.0,Delivery,JP Nagar
24397,Sapidin,No,No,0.0,0.0,Bannerghatta Road,Delivery,Unknown,North Indian,350.0,Delivery,JP Nagar
24398,Hotel Muthu,No,No,0.0,0.0,Bannerghatta Road,Quick Bites,Unknown,South Indian,200.0,Delivery,JP Nagar
24403,Kolkata Kati Rolls,No,No,2.9,17.0,Jayanagar,Kiosk,Unknown,Fast Food,200.0,Delivery,JP Nagar
24407,Kamat,No,No,0.0,0.0,Bannerghatta Road,Quick Bites,Unknown,South Indian,300.0,Delivery,JP Nagar
24408,Jugz Cafe,No,No,0.0,0.0,Bannerghatta Road,Delivery,Unknown,South Indian,250.0,Delivery,JP Nagar
24410,New Kabab Plaza,No,No,0.0,0.0,BTM,Casual Dining,Unknown,Biryani,300.0,Delivery,JP Nagar
24411,Dastarkhan,No,No,0.0,0.0,Bannerghatta Road,Quick Bites,Unknown,Mughlai,400.0,Delivery,JP Nagar
24413,Sri Banashankari Biryani Kabab Centre,No,No,0.0,0.0,Bannerghatta Road,Quick Bites,Unknown,Biryani,100.0,Delivery,JP Nagar
24415,Natha  Lobos,No,No,0.0,0.0,Jayanagar,Casual Dining,Unknown,Chinese,500.0,Delivery,JP Nagar
24416,Sri Basaveshwara Rotti Oota,No,No,0.0,0.0,Jayanagar,Quick Bites,Unknown,South Indian,200.0,Delivery,JP Nagar
24418,Wow Vada Pav,No,No,0.0,0.0,Bannerghatta Road,Quick Bites,Unknown,Fast Food,150.0,Delivery,JP Nagar
24419,Magadh Jalpan,No,No,0.0,0.0,Bannerghatta Road,Takeaway,Unknown,Street Food,200.0,Delivery,JP Nagar
24422,Dhe Chef Cafe,No,No,0.0,0.0,BTM,Quick Bites,Unknown,North Indian,200.0,Delivery,JP Nagar
24423,Kopper Pot,No,No,0.0,0.0,Bannerghatta Road,Bakery,Unknown,Bakery,500.0,Delivery,JP Nagar
24429,Udupi Biriyani Point,No,No,0.0,0.0,Bannerghatta Road,Takeaway,Unknown,North Indian,190.0,Delivery,JP Nagar
24433,Smooth,No,No,0.0,0.0,Bannerghatta Road,Food Court,Unknown,Desserts,200.0,Delivery,JP Nagar
24436,Bhukkad,No,No,3.1,7.0,Bannerghatta Road,Quick Bites,Unknown,Healthy Food,250.0,Delivery,JP Nagar
24437,Bay Root,No,No,3.7,24.0,BTM,Quick Bites,Unknown,North Indian,400.0,Delivery,JP Nagar
24438,Ambur Hotel,No,No,0.0,0.0,Bannerghatta Road,Quick Bites,Unknown,South Indian,250.0,Delivery,JP Nagar
24440,Vasudev Adigas,No,No,2.3,291.0,Bannerghatta Road,Casual Dining,Coffee,South Indian,250.0,Delivery,JP Nagar
24441,Marunadan Kada,No,No,3.3,6.0,BTM,Quick Bites,Unknown,Kerala,250.0,Delivery,JP Nagar
24442,Chaska Bun,No,No,0.0,0.0,BTM,Quick Bites,Unknown,Fast Food,512.0502652372296,Delivery,JP Nagar
24443,Shiv Sagar,No,No,3.6,10.0,Bannerghatta Road,Food Court,Unknown,South Indian,400.0,Delivery,JP Nagar
24444,Davanagere Benne Dosa,No,No,0.0,0.0,Jayanagar,Quick Bites,Unknown,South Indian,150.0,Delivery,JP Nagar
24446,Kamat Swaad,No,No,3.9,194.0,JP Nagar,Casual Dining,Jowar Roti,South Indian,400.0,Delivery,JP Nagar
24447,Al Khaleej Snacks Corner,No,No,0.0,0.0,Jayanagar,Quick Bites,Unknown,Lebanese,200.0,Delivery,JP Nagar
24449,Chefie,Yes,No,3.3,14.0,JP Nagar,Takeaway,Unknown,Continental,200.0,Delivery,JP Nagar
